codigo_reserva,nif_cliente,balcao,hora
607,240439719,OPO,2024-12-11 19:00:00
608,506084357,OPO,2024-10-08 19:00:00
609,743761010,OPO,2024-11-11 19:00:00
610,362583172,OPO,2024-12-30 19:00:00
611,730636355,OPO,2024-12-11 19:00:00
612,415876317,OPO,2024-12-16 19:00:00
613,157186389,OPO,2024-10-16 19:00:00
614,235783814,OPO,2024-10-31 19:00:00
615,625049703,OPO,2024-12-09 19:00:00
616,942527868,OPO,2024-11-05 19:00:00
617,760229298,OPO,2024-12-27 19:00:00
618,516736210,OPO,2024-10-14 19:00:00
619,501865156,OPO,2024-11-02 19:00:00
620,292198192,OPO,2024-11-24 19:00:00
621,664225204,OPO,2024-10-08 19:00:00
622,631278888,OPO,2024-11-05 19:00:00
623,530512565,OPO,2024-10-15 19:00:00
624,727046567,OPO,2024-10-13 19:00:00
625,335714544,OPO,2024-12-10 19:00:00
626,351668540,OPO,2024-11-15 19:00:00
627,556364808,OPO,2024-11-17 19:00:00
628,501694717,OPO,2024-12-03 19:00:00
629,244236074,OPO,2024-12-25 19:00:00
630,657079511,OPO,2024-11-20 19:00:00
631,588191420,ORY,2024-12-28 12:00:00
632,111861727,ORY,2024-12-14 12:00:00
633,541158894,ORY,2024-11-15 12:00:00
634,218910413,ORY,2024-12-19 12:00:00
635,613518249,ORY,2024-12-27 12:00:00
636,321705882,ORY,2024-12-19 12:00:00
637,432599234,ORY,2024-11-10 12:00:00
638,813815668,ORY,2024-11-05 12:00:00
639,717499666,ORY,2024-11-26 12:00:00
640,639528440,ORY,2024-10-09 12:00:00
641,316576663,ORY,2025-01-04 12:00:00
642,578600641,ORY,2024-12-27 12:00:00
643,749451237,ORY,2024-12-04 12:00:00
644,711205057,ORY,2024-11-03 12:00:00
645,718617836,ORY,2024-12-30 12:00:00
646,409142921,ORY,2024-10-14 12:00:00
647,589955505,ORY,2024-11-21 12:00:00
648,864126144,ORY,2024-11-27 12:00:00
649,984150804,ORY,2024-12-13 12:00:00
650,292820522,ORY,2024-10-17 12:00:00
651,591589232,ORY,2024-11-16 12:00:00
652,296971836,ORY,2024-10-07 12:00:00
653,522572507,ORY,2024-10-07 12:00:00
654,357370819,ORY,2024-12-15 12:00:00
655,774399203,ORY,2024-10-28 12:00:00
656,171665678,ORY,2024-10-07 12:00:00
657,333275639,ORY,2024-11-02 12:00:00
658,918041802,ORY,2024-10-26 12:00:00
659,495923044,ORY,2024-12-26 12:00:00
660,641589839,ORY,2024-11-24 12:00:00
661,362986175,CDG,2024-11-11 09:00:00
662,367328888,CDG,2024-11-27 09:00:00
663,581327523,CDG,2024-10-15 09:00:00
664,938902595,CDG,2024-11-04 09:00:00
665,486098163,CDG,2024-11-15 09:00:00
666,605424753,CDG,2024-11-09 09:00:00
667,754332056,CDG,2024-11-10 09:00:00
668,980042882,CDG,2024-11-04 09:00:00
669,509545868,CDG,2024-11-11 09:00:00
670,914817912,CDG,2024-11-27 09:00:00
671,264066364,CDG,2024-10-26 09:00:00
672,376264887,CDG,2024-11-17 09:00:00
673,587052625,CDG,2024-11-29 09:00:00
674,750714773,CDG,2024-11-04 09:00:00
675,246733633,CDG,2024-11-05 09:00:00
676,303609169,CDG,2025-01-04 09:00:00
677,637622321,CDG,2024-11-18 09:00:00
678,546483500,CDG,2024-11-15 09:00:00
679,500661283,CDG,2024-11-16 09:00:00
680,788320816,CDG,2024-10-21 09:00:00
681,141690057,CDG,2024-12-20 09:00:00
682,707317600,CDG,2024-12-15 09:00:00
683,568471344,CDG,2024-12-03 09:00:00
684,907000092,CDG,2024-11-21 09:00:00
685,624653706,CDG,2024-10-15 09:00:00
686,847813304,CDG,2024-12-28 09:00:00
687,555309840,CDG,2024-12-04 09:00:00
688,137052221,CDG,2024-11-19 09:00:00
689,826306463,CDG,2025-01-01 09:00:00
690,792921609,CDG,2024-12-17 09:00:00
691,955579783,FRA,2024-12-24 09:00:00
692,822694988,FRA,2024-10-26 09:00:00
693,601225954,FRA,2024-12-14 09:00:00
694,224208992,FRA,2024-11-04 09:00:00
695,358666136,FRA,2024-12-04 09:00:00
696,908798730,FRA,2024-10-12 09:00:00
697,213247207,FRA,2024-11-10 09:00:00
698,131376649,FRA,2024-12-15 09:00:00
699,450577559,FRA,2024-11-16 09:00:00
700,336626964,FRA,2024-12-03 09:00:00
701,820052632,FRA,2024-12-20 09:00:00
702,673961503,FRA,2024-10-15 09:00:00
703,197111094,FRA,2024-10-08 09:00:00
704,340310093,FRA,2024-10-23 09:00:00
705,744974623,FRA,2024-12-27 09:00:00
706,504811746,FRA,2024-11-17 09:00:00
707,942975252,FRA,2024-10-25 09:00:00
708,569184646,FRA,2024-12-06 09:00:00
709,224221153,FRA,2024-11-28 09:00:00
710,195712730,FRA,2024-11-22 09:00:00
711,302031360,FRA,2024-12-21 09:00:00
712,236813458,FRA,2024-11-25 09:00:00
713,719459743,FRA,2025-01-04 09:00:00
714,733571870,FRA,2024-10-28 09:00:00
715,516768084,FRA,2024-11-11 09:00:00
716,491941366,FRA,2024-10-10 09:00:00
717,235621499,FRA,2024-10-30 09:00:00
718,734340885,FRA,2024-12-07 09:00:00
719,109866101,FRA,2024-10-28 09:00:00
720,439223200,FRA,2024-12-17 09:00:00
721,194297000,LIS,2024-10-25 12:00:00
722,908601398,LIS,2024-12-31 12:00:00
723,233913984,LIS,2024-11-01 12:00:00
724,684574207,LIS,2024-12-14 12:00:00
725,806693247,LIS,2025-01-04 12:00:00
726,149570642,LIS,2024-10-30 12:00:00
727,415032444,LIS,2024-10-12 12:00:00
728,250168209,LIS,2024-10-23 12:00:00
729,436012520,LIS,2024-10-30 12:00:00
730,478082887,LIS,2024-10-19 12:00:00
731,325313451,LIS,2024-10-08 12:00:00
732,980214137,LIS,2024-12-30 12:00:00
733,301942549,LIS,2024-12-17 12:00:00
734,994027302,LIS,2024-12-08 12:00:00
735,746547614,LIS,2024-10-26 12:00:00
736,485543281,LIS,2024-11-30 12:00:00
737,768203221,LIS,2024-11-11 12:00:00
738,373769135,LIS,2024-12-02 12:00:00
739,275362844,LIS,2024-11-14 12:00:00
740,372923040,LIS,2024-10-10 12:00:00
741,845730200,LIS,2024-12-17 12:00:00
742,175761121,LIS,2024-10-16 12:00:00
743,779807255,LIS,2024-10-07 12:00:00
744,867129446,LIS,2024-11-18 12:00:00
745,795538929,LIS,2024-10-31 12:00:00
746,550634913,LIS,2024-12-16 12:00:00
747,945876699,LIS,2024-11-10 12:00:00
748,748118351,LIS,2024-12-04 12:00:00
749,233811016,LIS,2024-10-28 12:00:00
750,688806503,LIS,2024-11-13 12:00:00
751,161736645,ORY,2024-11-21 14:00:00
752,594301215,ORY,2024-11-24 14:00:00
753,215066535,ORY,2025-01-05 14:00:00
754,875707160,ORY,2024-12-13 14:00:00
755,109517365,ORY,2024-12-24 14:00:00
756,312111726,ORY,2024-12-26 14:00:00
757,265045572,ORY,2024-11-14 14:00:00
758,623354821,ORY,2025-01-05 14:00:00
759,805054799,ORY,2024-12-04 14:00:00
760,524513309,ORY,2024-11-19 14:00:00
761,559928150,ORY,2024-12-13 14:00:00
762,389353749,ORY,2024-12-23 14:00:00
763,804674903,ORY,2024-11-10 14:00:00
764,479823041,ORY,2024-11-11 14:00:00
765,861518573,ORY,2024-12-11 14:00:00
766,405908799,ORY,2024-12-31 14:00:00
767,552105185,ORY,2024-11-24 14:00:00
768,272134233,ORY,2024-10-12 14:00:00
769,614639071,ORY,2024-10-12 14:00:00
770,227552271,ORY,2024-11-13 14:00:00
771,632111648,ORY,2024-10-10 14:00:00
772,448845506,ORY,2024-11-15 14:00:00
773,896601758,ORY,2024-11-17 14:00:00
774,215834822,ORY,2025-01-03 14:00:00
775,469496625,ORY,2024-11-02 14:00:00
776,834909347,ORY,2024-12-06 14:00:00
777,991029364,ORY,2024-11-23 14:00:00
778,741117091,ORY,2025-01-04 14:00:00
779,410812427,ORY,2024-11-30 14:00:00
780,917010043,ORY,2024-11-12 14:00:00
781,530408291,CDG,2024-10-20 20:00:00
782,297639735,CDG,2025-01-05 20:00:00
783,333869257,CDG,2024-10-22 20:00:00
784,948950616,CDG,2024-11-01 20:00:00
785,859945091,CDG,2024-10-30 20:00:00
786,336584331,CDG,2024-11-29 20:00:00
787,692867539,CDG,2024-12-21 20:00:00
788,148976013,CDG,2024-10-29 20:00:00
789,141973293,CDG,2024-10-16 20:00:00
790,398238769,CDG,2024-12-19 20:00:00
791,948923178,CDG,2024-12-30 20:00:00
792,367370380,CDG,2024-12-10 20:00:00
793,101503196,CDG,2024-10-14 20:00:00
794,749785103,CDG,2024-11-19 20:00:00
795,857483748,CDG,2024-10-27 20:00:00
796,243464363,CDG,2024-11-14 20:00:00
797,416641463,CDG,2024-11-25 20:00:00
798,772114391,CDG,2025-01-04 20:00:00
799,335449670,CDG,2024-12-01 20:00:00
800,116791698,CDG,2024-10-29 20:00:00
801,935570846,CDG,2024-10-23 20:00:00
802,900764212,CDG,2024-10-09 20:00:00
803,802038944,CDG,2024-12-04 20:00:00
804,781080390,CDG,2024-10-20 20:00:00
805,977082820,CDG,2024-11-10 20:00:00
806,388614830,CDG,2024-12-10 20:00:00
807,967296656,CDG,2024-11-16 20:00:00
808,348810825,CDG,2024-11-11 20:00:00
809,614329730,CDG,2024-12-25 20:00:00
810,593266377,CDG,2024-12-13 20:00:00
811,576713058,ORY,2024-10-15 11:00:00
812,407915944,ORY,2024-12-22 11:00:00
813,789830038,ORY,2025-01-01 11:00:00
814,286380321,ORY,2024-11-02 11:00:00
815,525621256,ORY,2024-11-12 11:00:00
816,587797163,ORY,2024-10-27 11:00:00
817,377083754,ORY,2024-10-24 11:00:00
818,861661789,ORY,2024-12-07 11:00:00
819,268363403,ORY,2024-12-02 11:00:00
820,659957480,ORY,2024-11-18 11:00:00
821,234360915,ORY,2024-12-09 11:00:00
822,160126132,ORY,2024-12-08 11:00:00
823,983157977,ORY,2024-10-26 11:00:00
824,182902790,ORY,2024-10-09 11:00:00
825,436284832,ORY,2024-10-14 11:00:00
826,988256872,ORY,2024-11-18 11:00:00
827,962578964,ORY,2024-11-19 11:00:00
828,309090380,ORY,2024-12-02 11:00:00
829,183546326,ORY,2024-11-20 11:00:00
830,460209952,ORY,2025-01-02 11:00:00
831,274762655,ORY,2024-10-28 11:00:00
832,327536570,ORY,2024-10-21 11:00:00
833,431915198,ORY,2024-12-12 11:00:00
834,785464921,ORY,2025-01-01 11:00:00
835,191310308,ORY,2024-10-25 11:00:00
836,705310487,ORY,2024-11-05 11:00:00
837,437778016,ORY,2024-12-25 11:00:00
838,109103960,ORY,2024-11-21 11:00:00
839,527495689,ORY,2024-11-02 11:00:00
840,907284495,ORY,2024-11-16 11:00:00
841,819025194,MAD,2024-12-03 14:00:00
842,157705340,MAD,2024-12-25 14:00:00
843,560135199,MAD,2024-11-23 14:00:00
844,418799296,MAD,2024-12-15 14:00:00
845,550006352,MAD,2024-11-05 14:00:00
846,839626111,MAD,2024-12-16 14:00:00
847,568993235,MAD,2024-11-21 14:00:00
848,712373077,MAD,2024-11-17 14:00:00
849,702270855,MAD,2024-10-21 14:00:00
850,876018644,MAD,2024-10-12 14:00:00
851,255281581,MAD,2024-11-25 14:00:00
852,984230489,MAD,2024-11-26 14:00:00
853,592481419,MAD,2024-12-18 14:00:00
854,439740334,MAD,2024-12-22 14:00:00
855,823643269,MAD,2024-11-14 14:00:00
856,875548733,MAD,2025-01-05 14:00:00
857,993901688,MAD,2024-12-20 14:00:00
858,786031253,MAD,2024-10-23 14:00:00
859,334744410,MAD,2024-12-12 14:00:00
860,686355619,MAD,2024-12-15 14:00:00
861,332075643,MAD,2024-11-22 14:00:00
862,305255412,MAD,2024-10-11 14:00:00
863,115430761,MAD,2024-11-19 14:00:00
864,117385244,MAD,2024-11-28 14:00:00
865,639109879,MAD,2024-12-21 14:00:00
866,796763607,MAD,2024-11-08 14:00:00
867,477666117,MAD,2024-11-21 14:00:00
868,557252089,MAD,2024-10-31 14:00:00
869,460591086,MAD,2024-12-22 14:00:00
870,592658048,MAD,2024-11-12 14:00:00
871,472356185,LGW,2024-11-05 18:00:00
872,744237435,LGW,2024-10-28 18:00:00
873,660223245,LGW,2024-12-04 18:00:00
874,307066016,LGW,2024-10-20 18:00:00
875,124737048,LGW,2024-10-31 18:00:00
876,263580290,LGW,2024-12-09 18:00:00
877,223253165,LGW,2024-12-09 18:00:00
878,248783057,LGW,2024-12-08 18:00:00
879,842601693,LGW,2024-12-20 18:00:00
880,617087085,LGW,2024-12-11 18:00:00
881,474256340,LGW,2024-10-27 18:00:00
882,601484407,LGW,2024-11-03 18:00:00
883,529434612,LGW,2024-12-12 18:00:00
884,312468211,LGW,2024-10-10 18:00:00
885,870298232,LGW,2024-12-01 18:00:00
886,210482235,LGW,2024-10-23 18:00:00
887,730908025,LGW,2024-11-27 18:00:00
888,321010210,LGW,2024-11-04 18:00:00
889,579058222,LGW,2024-11-12 18:00:00
890,391707648,LGW,2024-11-26 18:00:00
891,752078737,LGW,2024-11-17 18:00:00
892,708964125,LGW,2024-11-21 18:00:00
893,779354803,LGW,2024-12-28 18:00:00
894,136249528,LGW,2024-11-01 18:00:00
895,540028278,LGW,2024-11-29 18:00:00
896,792668664,LGW,2024-10-30 18:00:00
897,132147781,LGW,2024-12-22 18:00:00
898,446476261,LGW,2024-11-12 18:00:00
899,484125249,LGW,2024-12-05 18:00:00
900,805399640,LGW,2024-11-19 18:00:00
901,803611574,CDG,2024-12-18 15:00:00
902,213452068,CDG,2024-12-21 15:00:00
903,490459543,CDG,2024-11-18 15:00:00
904,766233236,CDG,2024-11-02 15:00:00
905,529716747,CDG,2024-12-13 15:00:00
906,554293711,CDG,2024-12-16 15:00:00
907,719809183,CDG,2024-10-16 15:00:00
908,594945715,CDG,2024-12-24 15:00:00
909,358301976,CDG,2025-01-04 15:00:00
910,300821686,CDG,2024-12-03 15:00:00
911,810694145,CDG,2024-10-31 15:00:00
912,385162989,CDG,2024-12-22 15:00:00
913,190266007,CDG,2024-11-22 15:00:00
914,261727042,CDG,2024-11-17 15:00:00
915,645382272,CDG,2024-11-25 15:00:00
916,392690066,CDG,2024-11-20 15:00:00
917,796452298,CDG,2024-11-19 15:00:00
918,553750815,CDG,2024-12-13 15:00:00
919,532387352,CDG,2024-12-15 15:00:00
920,668613679,CDG,2024-10-21 15:00:00
921,565537242,CDG,2024-12-24 15:00:00
922,794007506,CDG,2024-12-06 15:00:00
923,335771983,CDG,2024-12-23 15:00:00
924,138319651,CDG,2024-10-25 15:00:00
925,170703095,CDG,2024-10-30 15:00:00
926,343164953,CDG,2024-10-19 15:00:00
927,534392347,CDG,2024-11-17 15:00:00
928,336103257,CDG,2024-10-10 15:00:00
929,320874465,CDG,2024-12-16 15:00:00
930,473268212,CDG,2024-10-17 15:00:00
931,153581912,FRA,2024-12-05 12:00:00
932,404154049,FRA,2024-11-03 12:00:00
933,925584388,FRA,2024-10-27 12:00:00
934,192345517,FRA,2024-12-03 12:00:00
935,887109809,FRA,2024-12-12 12:00:00
936,186670230,FRA,2024-11-30 12:00:00
937,608070753,FRA,2024-11-22 12:00:00
938,828534120,FRA,2024-10-17 12:00:00
939,528544960,FRA,2024-12-25 12:00:00
940,424294358,FRA,2024-10-22 12:00:00
941,705491190,FRA,2024-11-12 12:00:00
942,446260154,FRA,2024-10-24 12:00:00
943,924269032,FRA,2024-12-12 12:00:00
944,547011930,FRA,2024-10-28 12:00:00
945,427487069,FRA,2024-12-27 12:00:00
946,774652206,FRA,2024-11-08 12:00:00
947,503690359,FRA,2024-11-12 12:00:00
948,665401733,FRA,2024-11-11 12:00:00
949,640967416,FRA,2024-10-11 12:00:00
950,602917984,FRA,2024-11-22 12:00:00
951,551514516,FRA,2024-11-15 12:00:00
952,700124081,FRA,2025-01-03 12:00:00
953,551957931,FRA,2024-12-26 12:00:00
954,760575149,FRA,2024-11-29 12:00:00
955,723116455,FRA,2024-11-02 12:00:00
956,766675282,FRA,2024-10-29 12:00:00
957,414974851,FRA,2024-12-31 12:00:00
958,521614743,FRA,2024-12-21 12:00:00
959,106391818,FRA,2024-11-08 12:00:00
960,656207153,FRA,2024-11-09 12:00:00
961,712430196,LHR,2024-11-07 14:00:00
962,482773059,LHR,2024-10-19 14:00:00
963,248040578,LHR,2024-12-29 14:00:00
964,771594051,LHR,2024-11-19 14:00:00
965,711122760,LHR,2024-12-27 14:00:00
966,655389596,LHR,2024-11-29 14:00:00
967,635488193,LHR,2024-12-08 14:00:00
968,680398284,LHR,2024-11-25 14:00:00
969,981894010,LHR,2024-11-30 14:00:00
970,369919207,LHR,2024-11-18 14:00:00
971,172963783,LHR,2024-12-17 14:00:00
972,180291323,LHR,2024-10-30 14:00:00
973,655940297,LHR,2024-10-20 14:00:00
974,528658847,LHR,2024-10-19 14:00:00
975,848954148,LHR,2024-12-23 14:00:00
976,382451081,LHR,2024-10-15 14:00:00
977,462973315,LHR,2024-11-14 14:00:00
978,459210922,LHR,2024-12-30 14:00:00
979,687430562,LHR,2024-11-25 14:00:00
980,812251737,LHR,2024-12-30 14:00:00
981,178288557,LHR,2024-10-26 14:00:00
982,854938030,LHR,2025-01-02 14:00:00
983,175981291,LHR,2024-11-14 14:00:00
984,757594547,LHR,2024-12-27 14:00:00
985,614076961,LHR,2024-12-21 14:00:00
986,144819032,LHR,2024-12-24 14:00:00
987,645035932,LHR,2024-12-09 14:00:00
988,563336308,LHR,2024-11-06 14:00:00
989,344550216,LHR,2025-01-04 14:00:00
990,128297197,LHR,2024-12-12 14:00:00
991,488366909,OPO,2024-12-03 19:00:00
992,940123824,OPO,2024-10-15 19:00:00
993,752834146,OPO,2025-01-05 19:00:00
994,710358959,OPO,2024-10-14 19:00:00
995,384023548,OPO,2024-12-15 19:00:00
996,118539966,OPO,2024-11-11 19:00:00
997,139732482,OPO,2024-11-22 19:00:00
998,697653732,OPO,2024-12-10 19:00:00
999,722308895,OPO,2024-12-27 19:00:00
1000,755335262,OPO,2024-10-28 19:00:00
1001,168766169,OPO,2024-11-11 19:00:00
1002,922461359,OPO,2024-12-02 19:00:00
1003,631425891,OPO,2024-12-21 19:00:00
1004,287362923,OPO,2024-12-19 19:00:00
1005,804351176,OPO,2024-12-31 19:00:00
1006,802872288,OPO,2025-01-02 19:00:00
1007,644085581,OPO,2024-11-11 19:00:00
1008,145049471,OPO,2024-10-28 19:00:00
1009,165297317,OPO,2024-12-04 19:00:00
1010,117306759,OPO,2024-10-12 19:00:00
1011,479390612,OPO,2024-10-29 19:00:00
1012,744866619,OPO,2024-12-07 19:00:00
1013,183192595,OPO,2024-11-03 19:00:00
1014,648720210,OPO,2024-12-28 19:00:00
1015,449813326,OPO,2024-10-25 19:00:00
1016,983359820,OPO,2024-10-11 19:00:00
1017,789220950,OPO,2024-11-13 19:00:00
1018,253630427,OPO,2025-01-03 19:00:00
1019,946285145,OPO,2024-11-21 19:00:00
1020,538234355,OPO,2024-10-15 19:00:00
1021,577176303,OPO,2024-11-12 16:00:00
1022,193269322,OPO,2024-12-20 16:00:00
1023,885585745,OPO,2024-10-13 16:00:00
1024,479805207,OPO,2024-12-27 16:00:00
1025,338845034,OPO,2024-12-28 16:00:00
1026,644451715,OPO,2024-11-25 16:00:00
1027,777127299,OPO,2024-11-02 16:00:00
1028,179551924,OPO,2024-10-10 16:00:00
1029,141185351,OPO,2024-11-12 16:00:00
1030,857099319,OPO,2024-11-01 16:00:00
1031,699330783,OPO,2024-10-14 16:00:00
1032,772249140,OPO,2025-01-02 16:00:00
1033,773542196,OPO,2025-01-05 16:00:00
1034,729581402,OPO,2024-11-19 16:00:00
1035,336448207,OPO,2024-10-12 16:00:00
1036,604782577,OPO,2024-12-18 16:00:00
1037,300902306,OPO,2024-11-04 16:00:00
1038,313216097,OPO,2024-10-17 16:00:00
1039,654379588,OPO,2024-12-10 16:00:00
1040,172221238,OPO,2024-11-05 16:00:00
1041,323925607,OPO,2024-12-15 16:00:00
1042,838714681,OPO,2024-12-04 16:00:00
1043,777559423,OPO,2024-10-24 16:00:00
1044,474417831,OPO,2024-11-06 16:00:00
1045,293342602,OPO,2024-11-29 16:00:00
1046,413657078,OPO,2024-10-13 16:00:00
1047,955499692,OPO,2024-10-18 16:00:00
1048,483463134,OPO,2024-10-29 16:00:00
1049,203651774,OPO,2024-12-09 16:00:00
1050,910633311,OPO,2024-12-01 16:00:00
1051,274046155,FRA,2024-11-02 13:00:00
1052,278452642,FRA,2024-12-13 13:00:00
1053,222046425,FRA,2025-01-03 13:00:00
1054,631700342,FRA,2024-12-17 13:00:00
1055,663273254,FRA,2024-11-06 13:00:00
1056,687428098,FRA,2024-11-15 13:00:00
1057,418633988,FRA,2024-12-23 13:00:00
1058,415920240,FRA,2024-10-13 13:00:00
1059,446159485,FRA,2024-10-21 13:00:00
1060,705386785,FRA,2024-10-16 13:00:00
1061,411596420,FRA,2024-11-02 13:00:00
1062,962014673,FRA,2024-10-21 13:00:00
1063,498630206,FRA,2024-11-02 13:00:00
1064,606924290,FRA,2024-11-09 13:00:00
1065,454525036,FRA,2024-12-21 13:00:00
1066,867812836,FRA,2024-11-08 13:00:00
1067,547001886,FRA,2024-12-16 13:00:00
1068,171992253,FRA,2025-01-07 13:00:00
1069,301513886,FRA,2024-12-13 13:00:00
1070,677384799,FRA,2024-11-10 13:00:00
1071,165613988,FRA,2024-10-20 13:00:00
1072,267990152,FRA,2024-12-30 13:00:00
1073,700389279,FRA,2024-12-10 13:00:00
1074,115171420,FRA,2024-12-14 13:00:00
1075,981278352,FRA,2024-11-14 13:00:00
1076,428296909,FRA,2024-11-21 13:00:00
1077,533006098,FRA,2024-12-06 13:00:00
1078,788912060,FRA,2024-10-15 13:00:00
1079,736341420,FRA,2024-12-19 13:00:00
1080,332402258,FRA,2024-12-03 13:00:00
1081,139439705,CDG,2024-10-25 14:00:00
1082,677618107,CDG,2024-10-27 14:00:00
1083,853968049,CDG,2024-11-13 14:00:00
1084,970706181,CDG,2024-10-12 14:00:00
1085,322744472,CDG,2024-11-25 14:00:00
1086,640913819,CDG,2024-10-29 14:00:00
1087,952867794,CDG,2024-12-04 14:00:00
1088,930441589,CDG,2024-12-12 14:00:00
1089,602176380,CDG,2024-12-05 14:00:00
1090,223800483,CDG,2024-11-02 14:00:00
1091,300172866,CDG,2024-11-08 14:00:00
1092,730093997,CDG,2024-11-27 14:00:00
1093,505777943,CDG,2024-10-15 14:00:00
1094,136345929,CDG,2024-11-27 14:00:00
1095,775890502,CDG,2024-11-23 14:00:00
1096,108480736,CDG,2024-12-18 14:00:00
1097,459394784,CDG,2024-11-25 14:00:00
1098,207597190,CDG,2024-12-15 14:00:00
1099,428860953,CDG,2024-12-18 14:00:00
1100,299888553,CDG,2025-01-05 14:00:00
1101,762082445,CDG,2024-11-10 14:00:00
1102,845712019,CDG,2024-11-13 14:00:00
1103,608494141,CDG,2024-12-07 14:00:00
1104,500736317,CDG,2024-10-23 14:00:00
1105,828593785,CDG,2024-11-17 14:00:00
1106,351580981,CDG,2024-11-04 14:00:00
1107,557300445,CDG,2024-12-04 14:00:00
1108,530302173,CDG,2024-10-24 14:00:00
1109,649975232,CDG,2024-12-17 14:00:00
1110,740864045,CDG,2024-10-10 14:00:00
1111,291907920,FRA,2024-12-01 20:00:00
1112,118810873,FRA,2024-11-11 20:00:00
1113,782881227,FRA,2025-01-03 20:00:00
1114,483588343,FRA,2025-01-03 20:00:00
1115,525432156,FRA,2024-12-07 20:00:00
1116,674435989,FRA,2024-12-26 20:00:00
1117,255310652,FRA,2024-10-18 20:00:00
1118,394952837,FRA,2024-11-24 20:00:00
1119,839799487,FRA,2024-10-20 20:00:00
1120,986450549,FRA,2024-11-01 20:00:00
1121,143637924,FRA,2024-12-29 20:00:00
1122,141110761,FRA,2024-12-20 20:00:00
1123,877185285,FRA,2024-10-18 20:00:00
1124,208579695,FRA,2024-11-20 20:00:00
1125,878891323,FRA,2024-12-28 20:00:00
1126,783695518,FRA,2024-11-30 20:00:00
1127,124034078,FRA,2024-12-15 20:00:00
1128,375799180,FRA,2024-10-16 20:00:00
1129,185129775,FRA,2024-11-13 20:00:00
1130,952169608,FRA,2024-12-14 20:00:00
1131,425560046,FRA,2024-10-21 20:00:00
1132,952254086,FRA,2024-12-07 20:00:00
1133,152432124,FRA,2024-11-21 20:00:00
1134,331079186,FRA,2024-11-13 20:00:00
1135,839661317,FRA,2024-12-15 20:00:00
1136,820952828,FRA,2025-01-02 20:00:00
1137,294626885,FRA,2024-10-13 20:00:00
1138,105423527,FRA,2024-11-16 20:00:00
1139,939720413,FRA,2024-11-15 20:00:00
1140,395030606,FRA,2024-12-04 20:00:00
1141,169592233,MAD,2025-01-04 19:00:00
1142,595187813,MAD,2024-11-10 19:00:00
1143,747733667,MAD,2024-11-12 19:00:00
1144,955507623,MAD,2024-12-16 19:00:00
1145,637101700,MAD,2024-10-17 19:00:00
1146,748547358,MAD,2024-11-26 19:00:00
1147,271011192,MAD,2024-12-07 19:00:00
1148,174992570,MAD,2025-01-07 19:00:00
1149,832317261,MAD,2024-10-13 19:00:00
1150,658096119,MAD,2024-11-08 19:00:00
1151,175554497,MAD,2024-11-15 19:00:00
1152,868773997,MAD,2024-10-31 19:00:00
1153,933864175,MAD,2024-10-22 19:00:00
1154,673561540,MAD,2025-01-04 19:00:00
1155,988793910,MAD,2024-12-31 19:00:00
1156,527775236,MAD,2025-01-02 19:00:00
1157,869469831,MAD,2024-11-03 19:00:00
1158,572495586,MAD,2024-11-14 19:00:00
1159,211264367,MAD,2024-12-20 19:00:00
1160,913832329,MAD,2024-10-25 19:00:00
1161,220026868,MAD,2024-12-17 19:00:00
1162,804951238,MAD,2024-11-25 19:00:00
1163,360992998,MAD,2024-11-07 19:00:00
1164,204287930,MAD,2024-11-26 19:00:00
1165,179531577,MAD,2024-11-10 19:00:00
1166,627826710,MAD,2024-12-07 19:00:00
1167,467695264,MAD,2024-12-01 19:00:00
1168,455044770,MAD,2024-11-11 19:00:00
1169,710133596,MAD,2024-12-03 19:00:00
1170,917464065,MAD,2024-12-21 19:00:00
1171,452873867,MAD,2024-11-04 15:00:00
1172,404680363,MAD,2024-10-17 15:00:00
1173,671434688,MAD,2024-12-07 15:00:00
1174,827827896,MAD,2024-10-28 15:00:00
1175,772078335,MAD,2024-11-12 15:00:00
1176,912406191,MAD,2024-12-15 15:00:00
1177,442746491,MAD,2024-11-03 15:00:00
1178,275160446,MAD,2024-12-16 15:00:00
1179,563872486,MAD,2024-10-13 15:00:00
1180,575880586,MAD,2024-11-25 15:00:00
1181,678306710,MAD,2024-12-15 15:00:00
1182,216728302,MAD,2024-12-09 15:00:00
